ScholarshipID,ScholarshipName,State,Qualification,Category,Origin,Type,Availability,Amount,Deadline,ApplicationLink,Description
ID-123,Vidya Siri Scholarship,Karnataka,MDS,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing MDS in Karnataka.
ID-124,Vidya Siri Scholarship,Karnataka,MDS,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing MDS in Karnataka.
ID-125,Vidya Siri Scholarship,Karnataka,MDS,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing MDS in Karnataka.
ID-126,Vidya Siri Scholarship,Karnataka,MDS,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing MDS in Karnataka.
ID-127,Vidya Siri Scholarship,Karnataka,M.CH,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing M.CH in Karnataka.
ID-128,Vidya Siri Scholarship,Karnataka,M.CH,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing M.CH in Karnataka.
ID-129,Vidya Siri Scholarship,Karnataka,M.CH,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing M.CH in Karnataka.
ID-130,Vidya Siri Scholarship,Karnataka,M.CH,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing M.CH in Karnataka.
ID-131,Vidya Siri Scholarship,Karnataka,M.CH,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing M.CH in Karnataka.
ID-132,Vidya Siri Scholarship,Karnataka,M.CH,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing M.CH in Karnataka.
ID-133,Vidya Siri Scholarship,Karnataka,ME,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing ME in Karnataka.
ID-134,Vidya Siri Scholarship,Karnataka,ME,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing ME in Karnataka.
ID-135,Vidya Siri Scholarship,Karnataka,ME,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing ME in Karnataka.
ID-136,Vidya Siri Scholarship,Karnataka,ME,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing ME in Karnataka.
ID-137,Vidya Siri Scholarship,Karnataka,ME,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing ME in Karnataka.
ID-138,Vidya Siri Scholarship,Karnataka,ME,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing ME in Karnataka.
ID-139,Vidya Siri Scholarship,Karnataka,M.Tech.,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing M.Tech. in Karnataka.
ID-140,Vidya Siri Scholarship,Karnataka,M.Tech.,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing M.Tech. in Karnataka.
ID-141,Vidya Siri Scholarship,Karnataka,M.Tech.,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing M.Tech. in Karnataka.
ID-142,Vidya Siri Scholarship,Karnataka,M.Tech.,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing M.Tech. in Karnataka.
ID-143,Vidya Siri Scholarship,Karnataka,M.Tech.,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing M.Tech. in Karnataka.
ID-144,Vidya Siri Scholarship,Karnataka,M.Tech.,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing M.Tech. in Karnataka.
ID-145,Vidya Siri Scholarship,Karnataka,BDS,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing BDS in Karnataka.
ID-146,Vidya Siri Scholarship,Karnataka,BDS,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing BDS in Karnataka.
ID-147,Vidya Siri Scholarship,Karnataka,BDS,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing BDS in Karnataka.
ID-148,Vidya Siri Scholarship,Karnataka,BDS,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing BDS in Karnataka.
ID-149,Vidya Siri Scholarship,Karnataka,BDS,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing BDS in Karnataka.
ID-150,Vidya Siri Scholarship,Karnataka,BDS,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing BDS in Karnataka.
ID-151,Vidya Siri Scholarship,Karnataka,BS,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing BS in Karnataka.
ID-152,Vidya Siri Scholarship,Karnataka,BS,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing BS in Karnataka.
ID-153,Vidya Siri Scholarship,Karnataka,BS,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing BS in Karnataka.
ID-154,Vidya Siri Scholarship,Karnataka,BS,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing BS in Karnataka.
ID-155,Vidya Siri Scholarship,Karnataka,BS,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing BS in Karnataka.
ID-156,Vidya Siri Scholarship,Karnataka,BS,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing BS in Karnataka.
ID-157,Vidya Siri Scholarship,Karnataka,BE,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing BE in Karnataka.
ID-158,Vidya Siri Scholarship,Karnataka,BE,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing BE in Karnataka.
ID-159,Vidya Siri Scholarship,Karnataka,BE,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing BE in Karnataka.
ID-160,Vidya Siri Scholarship,Karnataka,BE,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing BE in Karnataka.
ID-161,Vidya Siri Scholarship,Karnataka,BE,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing BE in Karnataka.
ID-162,Vidya Siri Scholarship,Karnataka,BE,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing BE in Karnataka.
ID-163,Vidya Siri Scholarship,Karnataka,B.Pharma,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing B.Pharma in Karnataka.
ID-164,Vidya Siri Scholarship,Karnataka,B.Pharma,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing B.Pharma in Karnataka.
ID-165,Vidya Siri Scholarship,Karnataka,B.Pharma,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing B.Pharma in Karnataka.
ID-166,Vidya Siri Scholarship,Karnataka,B.Pharma,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing B.Pharma in Karnataka.
ID-167,Vidya Siri Scholarship,Karnataka,B.Pharma,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing B.Pharma in Karnataka.
ID-168,Vidya Siri Scholarship,Karnataka,B.Pharma,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing B.Pharma in Karnataka.
ID-169,Vidya Siri Scholarship,Karnataka,ICAI,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing ICAI in Karnataka.
ID-170,Vidya Siri Scholarship,Karnataka,ICAI,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing ICAI in Karnataka.
ID-171,Vidya Siri Scholarship,Karnataka,ICAI,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing ICAI in Karnataka.
ID-172,Vidya Siri Scholarship,Karnataka,ICAI,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing ICAI in Karnataka.
ID-173,Vidya Siri Scholarship,Karnataka,ICAI,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing ICAI in Karnataka.
ID-174,Vidya Siri Scholarship,Karnataka,ICAI,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing ICAI in Karnataka.
ID-175,Vidya Siri Scholarship,Karnataka,ICWAI,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing ICWAI in Karnataka.
ID-176,Vidya Siri Scholarship,Karnataka,ICWAI,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing ICWAI in Karnataka.
ID-177,Vidya Siri Scholarship,Karnataka,ICWAI,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing ICWAI in Karnataka.
ID-178,Vidya Siri Scholarship,Karnataka,ICWAI,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Minority students pursuing ICWAI in Karnataka.
ID-179,Vidya Siri Scholarship,Karnataka,ICWAI,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Economically Backward Class students pursuing ICWAI in Karnataka.
ID-180,Vidya Siri Scholarship,Karnataka,ICWAI,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to BPL students pursuing ICWAI in Karnataka.
ID-181,Vidya Siri Scholarship,Karnataka,GNM,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to General students pursuing GNM in Karnataka.
ID-182,Vidya Siri Scholarship,Karnataka,GNM,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to SC/ST/OBC students pursuing GNM in Karnataka.
ID-183,Vidya Siri Scholarship,Karnataka,GNM,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Vidya Siri Scholarship provides financial assistance to Girls students pursuing GNM in Karnataka.
